review_id,Review,relabel_group,human_vệ sinh_label,human_đồ ăn thức uống_label,human_khách sạn_label,human_vị trí_label,human_phòng ốc_label,human_dịch vụ_label
253572162,trước_hết sản_phẩm thực_tế hoàn_toàn giống với hình_ảnh phòng suite gia_đình mà chúng_tôi ở cùng bố_mẹ có ban_công phòng rộng_rãi và ban_công có tầm nhìn ra biển rất thoải_mái bữa sáng tại khách_sạn rất ngon và dịch_vụ tuyệt_vời từ 6 giờ chiều đến 9 giờ tối họ mang nước ngâm chân đến phòng rất thư_giãn đặc_biệt là sau một ngày tham_quan thật tuyệt_vời nếu bạn định bơi ở khách_sạn thì không cần_thiết hồ bơi rất nhỏ nhưng có ghế massage miễn_phí khách_sạn cũng rất gần bãi biển chỉ cách 200 mét mặc_dù vị_trí không hoàn_toàn trung_tâm nhưng họ có_thể đón bạn từ các tour du_lịch trong ngày đến nhiều điểm đến khác nhau nhìn_chung rất đáng để giới_thiệu giá_cả rất hợp_lý cuối_cùng hầu_hết nhân_viên khách_sạn đều nói tiếng anh tốt và thậm_chí có một người nói được tiếng trung việc giao_tiếp rất dễ_dàng,hard,0,1,1,1,1,1
1047218064,đây là một khách_sạn mà tôi đã đặt_để ở một đêm với chuyến bay đến lúc rạng sáng sau khi đến đà_nẵng chuyến bay vietjet mà chúng_tôi đi không có hành_lý vì_vậy hãng hàg không đã gửi giấy_tờ xác_nhận rằng họ sẽ giao hành_lý đến khách_sạn trước 1 giờ chiều hôm đó tuy_nhiên tôi đã đặt chỗ ở một nơi khác nên tôi đã làm thủ_tục trả phòng và chuyển đến khách_sạn khác tới buổi tối hành_lý vẫn chưa đến nên tôi đã giải_thích tình_huống của mình với nhân_viên khách_sạn và nhờ giúp_đỡ nhân_viên ở đây đã hết_lòng giúp_đỡ tôi họ đã tìm ra hành_lý của tôi và cuối_cùng vào lúc 12 giờ đêm hành_lý đã đến khách_sạn tôi cảm_ơn sự lịch_thiệp của các nhân_viên đã nỗ_lực vì tôi họ rất thân_thiện với cả những khách chỉ ở lại một đêm và sẵn_sàng giúp_đỡ những vấn_đề khó_khăn của khách hàg một lần nữa xin cảm_ơn,random,0,0,1,0,0,1
960042166,super yoyo được khuyên dùng cho du_lịch tiết_kiệm nhưng nếu bạn muốn một nơi tốt hơn và đẹp hơn có rất nhiều lựa_chọn khác để bạn tham_khảo vị_trí thuận_tiện là một lợi_thế máy_lạnh hoạt_động tốt và nước sinh_hoạt không phải là vấn_đề phòng rộng nhưng cũ và cần được cải_tạo nhân_viên cũng không thạo tiếng anh cảm_ơn,hard,0,0,0,1,0,0
938951849,trước khi lên máy_bay tôi cần một nơi nghỉ_ngơi khoảng 8 tiếng nên đã tìm_kiếm với điều_kiện giá_cả phải_chăng và đã chọn nơi này tôi không kỳ_vọng nhiều nhưng thật_sự bất_ngờ vì nơi đây rất tốt rộng_rãi điều mát_mẻ có tầm nhìn ra sông hàn biển bên kia sông rất rực_rỡ nhưng phía trước là một khoảng không gian hơi hoang_vắng view cũng không tệ gần như không có nhà hàg nhưng khi đi vào con hẻm phía sau thì có rất nhiều quán ăn địa_phương và quán rượu đây là khu_vực hoàn_toàn địa_phương nên giá_cả thật_sự gây sốc ở đó món đắt nhất_là cà_phê dừa giá 30 000 đồng cà_phê muối 25 000 đồng ra quán bên cạnh gọi 3 viên kẹo_cao_su thêm 2 món thịt ăn kèm và thêm trứng uống 3 lon tiger mà không đến 100 000 đồng vị_trí không kỳ_vọng nhưng thật_sự còn tốt hơn nhiều,medium,0,1,0,1,1,0
1021692377,phòng_ốc sạch_sẽ nhân_viên vui_vẻ ăn sáng ngon,hard,1,1,0,0,1,1
231939472,một nhà hàg bên bờ biển chơi nhạc vào buổi tối và đêm hai đêm đầu thì không quá khuya nhưng đêm thứ ba thì bắt_đầu lúc nửa_đêm và kéo_dài hơn một tiếng vị_trí gần bãi biển nhưng bạn phải đi bộ vòng_quanh khu_phố phòng khá đẹp và cô lễ_tân rất nhiệt_tình gọi grab giúp tôi,hard,0,0,0,1,1,1
959694180,tôi đã ở cùng lu một thời_gian rồi khu_phố rất đẹp yên_tĩnh đến bất_ngờ giữa lòng thành_phố lớn nhiều cây_xanh xung_quanh không_khí ngoại_ô dễ_chịu với nhiều quán cà_phê và tiện_nghi không quá xa_lạ lu rất tốt_bụng và hay giúp_đỡ lại còn giữ nhà_cửa rất gọn_gàng cô ấy đã tổ_chức một bữa tối tuyệt_vời cho sinh_nhật tôi và luôn sẵn_sàng trò_chuyện hát karaoke cùng tôi có bếp nếu bạn muốn tự nấu_ăn phòng có nhiều chỗ để đồ và cô ấy đang xây thêm sân_thượng điều này rất tuyệt vì hiện_tại chưa có khu_vực ngồi ngoài_trời có_lẽ đó là điểm trừ duy_nhất giường ngủ thoải_mái và phòng luôn mát_mẻ vào ban_đêm rất nên đến đây,hard,0,0,1,1,1,1
1061107415,nhân_viên thân_thiện và nhiệt_tình phòng rộng_rãi và đẹp bữa sáng không phải là ngon nhất nhưng với mức giá đó thì cũng ổn khăn tắm hơi cũ và sờn điều này làm tôi khó_chịu nếu điều đó làm_bạn phiền_lòng bạn nên mang theo khăn tắm riêng,hard,0,1,0,0,1,1
803188062,dịch_vụ đón tại sân_bay và sự_thân thiện của nhân_viên nơi ở đều tốt tôi nghĩ đây là một địa_điểm lý_tưởng khi đến sân_bay vào buổi sáng sớm để nghỉ_ngơi trên đường đến khách_sạn tôi cảm_thấy đói và khi hỏi tiện_lợi họ đã đích_thân hướng_dẫn tôi đến cửa hàg tiện_lợi mặc_dù phải đi một quãng đường dài thật tuyệt tuy_nhiên chi_phí đón hơi cao khoảng 17 000 won hàn_quốc,hard,0,0,1,0,0,1
934600596,tôi hài_lòng với mọi thứ,hard,1,1,1,1,1,1
931235425,các phòng đã được tân_trang lại nên mới và sạch_sẽ phòng khá rộng_rãi có_vẻ như có rất nhiều khách đoàn người trung_quốc khả_năng cách_âm không tốt lắm nên bạn có_thể nghe thấy tiếng ồn từ hành_lang bãi biển ở ngay phía trước nên nhạc vẫn bật đến sau nửa_đêm thức uống chào_mừng lúc nhận phòng cũng rất ngon,hard,1,0,0,1,1,0
724264902,phòng_ốc gọn_gàng dọn_dẹp phòng mỗi ngày có dịch_vụ giặt ủi,hard,1,0,0,0,1,1
1045902448,mới mở không lâu nên rất sạch_sẽ vị_trí thì quá tuyệt_vời do mùa mưa nên không_thể sử_dụng bể_bơi ngoài_trời nhưng tôi đã sử_dụng bể_bơi ở trung_tâm thể_dục ở tầng 29 nhưng chất_lượng nước không được sạch lắm và bể_bơi đóng_cửa quá sớm đến 19 giờ nên rất khó để sắp_xếp lịch_trình và bể_bơi trong nhà có_vẻ khác_biệt với bể_bơi ngoài_trời tôi thấy cần quản_lý hơn khi thấy mọi người vào mà không đội mũ bơi tóc thì xoã ra tôi đã ăn bữa sáng trong 5 ngày nhưng với tên gọi 5 sao thì vẫn còn thiếu một_chút không_thể sử_dụng bể_bơi vô_cực nên nếu tránh được mùa mưa tôi sẽ quay lại đà_nẵng,hard,0,1,0,1,0,0
818787227,tủ_lạnh cũng có 2 cửa vì_vậy có_thể đông đá nước_ngoài ghế và bàn còn có cả bàn làm_việc số_lượng ổ_cắm cũng không thiếu nhà_vệ_sinh và vòi_sen được chia riêng và nước nóng_chảy ra bình_thường áp_lực nước cũng không có vấn_đề gì hồ bơi nằm ở tầng 4 của spa khách_sạn thì nằm ở phía sau spa hơi khó tìm bữa sáng không phải là buffet nhưng cũng tạm ổn nhân_viên rất thân_thiện và chu_đáo điều cũng không có vấn_đề gì còn có cả ban_công chỉ tiếc là không có chỗ để phơi đồ có_thể đi đến bãi biển chỉ mất khoảng 5 phút,hard,0,1,0,1,1,1
165929875,phòng sạch_sẽ nhân_viên ok xung_quanh có nhiều hàg quán ăn tuy_nhiên đặt sát ngày nên giá phòng hơi cao so với chất_lượng,medium,1,0,0,1,1,1
1908307,ngay dưới tầng khách_sạn có một siêu_thị tên là big chị nên việc mua_sắm rất tiện_lợi các phòng đều có bếp rất phù_hợp cho những kỳ nghỉ dài ngày tuy_nhiên các phòng khá rộng_rãi nên không thoải_mái cho một người,hard,0,0,0,1,0,0
988066760,họ rất nhiệt_tình khi tôi nhận phòng muộn phòng sạch_sẽ và được bảo_trì tốt nhưng khu bếp nhỏ và ấm pha cà_phê thì không được sạch_sẽ lắm tôi thất_vọng vì bữa sáng không được bao_gồm và quán cà_phê trên sân_thượng phải trả phí nên tôi không_thể sử_dụng vào ngày đầu_tiên vì chưa đổi tiền mô_tả nói rằng khách_sạn nằm trong khoảng_cách đi bộ đến sân_bay nhưng đây không phải là kiểu nơi mà hai người phụ_nữ sẽ kéo vali đi_lại lúc 1 giờ sáng tốt nhất là nên gọi grab khách_sạn không xa lắm nhưng đường đi hơi vòng_vèo và lúc đó đã muộn nên tôi hơi lo_lắng tôi đã đi bộ khoảng 10 phút nhưng vỉa_hè không được bảo_trì tốt như ở hàn_quốc nên việc kéo vali khá khó_khăn,hard,0,0,0,0,0,0
1062745128,chỗ ở sạch_sẽ hình sao phòng sẽ được nhận như_vậy mình từng ở nhiều chỗ nhưng không được rẻ mà sạch_sẽ tiện_nghi như chỗ này nếu_mà đến sát giờ được nhận phòng cũng sẽ được nhận luôn mọi người nên đặt ở đây mình khuyên thật,hard,1,0,0,0,1,1
561886640,phòng ở santori rất đẹp và sạch_sẽ đồ_ăn rất ngon nhân_viên nhiệt_tình giúp_đỡ vị_trí cũng rất tuyệt tôi sẽ quay lại đây lần nữa,random,1,1,0,1,1,1
1071306144,với mức giá phải_chăng nơi nghỉ này mang đến chỗ ở thoải_mái và thư_giãn rất phù_hợp cho du_khách ba_lô và khách du_lịch một_mình,random,0,0,0,0,1,0
1035889126,vì đây là một khách_sạn năm sao trên thế_giới tôi đã đi du_lịch với gia_đình sau khi làm thủ_tục trả phòng tôi phát_hiện ra rằng mình đã để quên đồ của con và đã gửi email để hỏi xem có chiếc mũ của trẻ_em không nhưng thật may_mắn là tôi vẫn đang ở đà_nẵng và đã nói với họ rằng tôi sẽ đến lấy chồng tôi đã đến khách_sạn để lấy lại nhưng họ đã đưa cho anh ấy một thứ khác cùng màu đó không phải là chiếc mũ cao_cấp nhưng tôi rất thất_vọng vì không_thể tìm thấy nó vì đó là chiếc mũ yêu thích của con tôi điều này xảy ra chỉ sau sáu giờ sau khi trả phòng sự_việc này diễn ra tại khách_sạn năm sao mới court yard đà_nẵng thật là khó_chịu và thất_vọng tất_cả những gì tôi có_thể nghĩ đến là thay mũ cho con tôi những chiếc mũ khác và những chiếc mũ màu khác,hard,0,0,2,0,0,0
707915549,nhân_viên rất thân_thiện và nhiệt_tình chợ nằm ngay tầng dưới và bạn có_thể dễ_dàng đi bộ đến tượng đầu rồng tuy_nhiên điều trong phòng_không được mát lắm,hard,0,0,0,1,0,1
970686943,tôi đã ở đây hai đêm vào tháng 12 năm_ngoái và thích đến_nỗi tôi đã quay lại vị_trí tuyệt_vời giá_cả phải_chăng và tôi không_thể đòi_hỏi gì hơn_nữa vấn_đề duy_nhất là quán bar đêm bên cạnh feeling station cực_kỳ ồn_ào khi yên_tĩnh thì không sao nhưng tiếng ồn từ khách cứ vang lên đến 4 giờ sáng đêm đầu_tiên tôi không ngủ được nên tôi rất khó_chịu và suýt_nữa thì đuổi ra ngoài và khiếu_nại phòng số 2 và 3 là ồn_ào nhất ngoài_ra thì tôi rất hài_lòng là và trong phòng_không có gương điều này khá bất_tiện đối_với phụ_nữ,medium,0,0,0,1,0,0
1062747579,zoey celia dan và tuyền đều giỏi,medium,0,0,0,0,0,1
1030174374,tôi ở lại 0 5 đêm nhưng rất tiếc vì không ở thêm một đêm nữa khách_sạn nằm cách bãi biển chỉ một hoặc hai dãy nhà nên khá yên_tĩnh có_vẻ như khu_vực này có nhiều người nước_ngoài sinh_sống cảm_giác như đang ở một đất_nước xa_lạ vậy ưu_điểm bể_bơi phòng_ốc cơ_sở_hạ_tầng xung_quanh nhược_điểm agoda không phản_hồi họ không đọc email của tôi nên tôi đã đặt phòng và phải trả tiền lại có một vết ố nhỏ do nước trong phòng tắm,hard,0,0,0,1,1,0
1067844531,tôi ở khách_sạn này để tham_gia chuyến du_ngoạn trên sông từ khách_sạn đi bộ một đoạn ngắn là đến chợ hàn và khu_vực xung_quanh khá yên_tĩnh điều này rất tuyệt,medium,0,0,0,1,0,0
1037293447,tôi đã đặt một biệt_thự có hồ bơi riêng hồ bơi khá sâu 1 4m đó là một trong những lý_do tôi chọn loại_biệt thự này và vì gia_đình tôi có năm người nên cần một không_gian rộng_rãi không có bất_kỳ sự bất_tiện đặc_biệt nào nhưng khi đến_nơi một nhân_viên đã đến và giải_thích một_số lưu_ý hơi căng_thẳng họ đến kiểm_tra hàg ngày điều khó hiểu nhất_là bữa sáng chỉ được bao_gồm cho một người vì_vậy bốn người còn lại phải trả tiền đáng_lẽ nó phải được bao_gồm nhưng thực_tế thì không người_lớn là 12 đô_la và trẻ_em là 6 đô_la cộng thêm 24 đô_la mỗi ngày cộng thêm tiền boa cho đầu_bếp họ có_thể điều_chỉnh ở một mức_độ nào đó nhưng xét đến chi_phí sinh_hoạt ở việt_nam điều đó hơi phiền_phức mặc_dù thức_ăn rất ngon vì họ nấu cho chúng_tôi nhưng thành_thật mà nói việc phải giao_tiếp với người khác trong thời_gian đó hơi khó_chịu các biệt_thự hồ bơi ở vinpearl resort trước_đây khá thoải_mái ngoại_trừ việc đi_lại bằng xe_điện tuy_nhiên nơi này tách_biệt với khu nghỉ_dưỡng nên khó có được cảm_giác tương_tự,hard,0,1,0,0,0,2
932488694,phòng_ốc nhân_viên lễ_tân rất là like ở khách_sạn đầy_đủ dịch_vụ như thuê xe tour rất tiện đồ_ăn sáng cũng ổn nha,medium,0,1,1,1,1,1
1065471940,vị_trí thuận_tiện và các tiện_nghi đều mới hoàn_thành năm 2025 có phục_vụ đồ uống đặc_sản địa_phương trong khi chờ ở sảnh dịch_vụ chu_đáo nhân_viên sẽ mở_cửa cho bạn khi lên và xuống xe_buýt điều duy_nhất tôi phàn_nàn là tầm nhìn ra biển từ phòng đôi hướng biển không phải là toàn_cảnh biển tôi đã chọn hướng biển thay_vì hướng biển một phần đó chỉ là tầm nhìn nghiêng với một_số nhà che_khuất tầm nhìn ngoài điều đó ra mọi thứ khác đều hoàn_hảo,hard,0,1,0,1,2,1
937916487,nhân_viên lễ_tân thân_thiện và hữu_ích luôn tìm cách để mang đến cho bạn những gì bạn cần hoặc muốn phòng rất tuyệt bữa sáng miễn_phí là một điểm cộng đi bộ 5 10 phút là bạn có_thể đến hầu_hết mọi thứ bạn cần,hard,0,1,0,1,1,1
1029487472,lúc đầu tôi nghĩ nơi này rộng_rãi sạch_sẽ và vị_trí tốt nên rất hài_lòng nhưng vào lúc 11 giờ tối khi tôi check out sau nửa_đêm thì bất_ngờ thấy bọ_gậy và hoảng_hốt chạy ra ngoài,hard,2,0,0,1,0,0
995995137,nhân_viên thân_thiện nhiệt_tình nội_thất hơi cũ,medium,0,0,0,0,2,1
560707911,phòng xinh_xắn sạch_sẽ các bạn nhân_viên thân_thiện,random,1,0,0,0,1,1
920815588,khu_vực 701 sạch_sẽ yên_tĩnh là trái_tim của khách du_lịch thật hoàn_hảo,medium,1,0,1,1,0,0
815810495,tôi hơi lo_lắng sau khi đọc tất_cả các đánh_giá tuy_nhiên tôi rất hài_lòng với dịch_vụ và nhân_viên nơi này sạch_sẽ và hiện_đại phòng giặt là cũng sạch_sẽ mặc_dù nằm ở tầng hầm nhân_viên rất thân_thiện và hữu_ích chủ nhà rất nhanh_nhạy chắc_chắn sẽ ở lại lần nữa khi chúng_tôi đến đà_nẵng,hard,1,0,0,0,1,1
